entry_index,exit_index,direction,entry_price,exit_price,exit_reason,qty,pl,pnl_pct
2022-05-20,2022-05-20,1,3927.760009765625,3814.330008370536,SL,3404,-388790.74376353214,-0.0014535723839919
2024-08-05,2024-08-05,-1,5151.14013671875,5240.02294921875,SL,3475,-312448.81583251955,-0.0008725028086298
2025-04-01,2025-04-02,-1,5597.52978515625,5687.234793526785,SL,3432,-311710.7331722085,-0.0008110636772628
2025-04-02,2025-04-02,-1,5580.759765625,5670.17546735491,SL,3440,-311430.5766696415,-0.000810992483465
2022-03-11,2022-03-14,1,4279.5,4177.826450892857,SL,3017,-309332.3479562508,-0.0011979102587401
2022-09-23,2022-10-05,-1,3727.139892578125,3806.1019984654017,SL,3877,-309027.1087976769,-0.0010691412845558
2022-03-04,2022-03-18,-1,4342.1201171875,4436.300083705357,SL,2976,-282865.0102508921,-0.001094215100562
2025-05-19,2025-06-04,-1,5902.8798828125,5983.087018694197,SL,3302,-268743.22455597145,-0.0006892247331517
2022-01-26,2022-01-26,1,4408.43017578125,4317.595982142857,SL,2875,-263684.15406145446,-0.0010400495556682
2022-03-24,2022-04-12,1,4469.97998046875,4382.085797991072,SL,2905,-257930.6584663082,-0.0009928494667092
